EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
112824700230101342,,414.490857790248,6533.27701548384,1224.7319669924,6529.52860834267,1220.52604471194,6537.2864042174,1228.61481305127,1.37927975172202,133,0.599394408607958,7
112824700230101343,,660.97571770711,6633.4606013128,1224.98980164123,6628.44126052357,1220.36961641555,6639.53566685122,1228.83749433327,1.40552320066614,200,0.489823307908137,6.79109221372867
112824700230101344,,938.921518970727,6567.92105071748,1226.74432262951,6563.43388936068,1220.34972779575,6571.61962903444,1233.09320282937,1.56414691055332,288,0.406263380853691,7
112824700230101345,,1196.62949519354,6604.82519161474,1227.92875292568,6600.2464439988,1220.36933807953,6609.74255330785,1236.01349354065,1.66424662901298,172,0.366914381333905,6.68496986771389
112824700230101346,,348.147363067937,6517.76924197328,1224.69074626695,6514.73195292687,1220.90555687712,6521.16030599497,1228.28824665441,1.14752200997768,74,0.638623979331329,7
112824700230101347,,623.070594449986,6761.91644390772,1226.0191571228,6757.7535085055,1220.99162970976,6766.97901671435,1230.06932739766,1.32148457572124,182,0.482811053346203,7
112824700230101351,,512.291104742262,6587.86779738165,1225.32335161173,6583.29597549619,1221.67150882177,6592.69098446154,1228.99378271705,1.46342403070046,287,0.530192506526732,7
112824700230101352,,257.606559291484,6691.65035243142,1224.15798272269,6688.05892661633,1221.8616655116,6694.88552822405,1226.61346976143,1.4414276200652,111,0.754671226971641,7
112824700230101353,,1201.34341318582,6645.16647435271,1229.10427517611,6639.76570613507,1221.95931194123,6651.13166294901,1235.67278021849,1.21297655720324,307,0.344034251971928,6.91503171899609
112824700230101355,,280.364857637225,6670.94931258407,1225.51815713265,6666.77591252369,1222.71528079916,6675.09172199724,1228.50143071952,2.45242371572196,49,0.809615349173002,7
112824700230101358,,342.999610833229,6536.88361030667,1229.21013187486,6533.37458647344,1225.22865610745,6540.05855358028,1232.64161034113,1.16905475132044,138,0.651918173529288,7
112824700230101359,,378.000593660408,6714.98472280192,1227.87445403892,6711.35019775109,1224.47939315121,6719.08884697348,1230.79946184316,1.4340545228652,128,0.621704869074135,7
112824700230101360,,512.130052934182,6673.94072715573,1229.5627457318,6669.16125618289,1225.49053814175,6678.75260602941,1233.41718948277,1.32430824929866,97,0.540719573312241,6.86182659920432
112824700230101361,,303.138101283172,6522.26311519462,1228.9001797257,6519.02882341476,1225.45734897037,6525.24640939846,1232.3079771754,1.0898509306487,119,0.686578337471279,7
112824700230101363,,372.542764915696,6562.17263726352,1230.34329322017,6559.07149676625,1226.23744651919,6565.12020133922,1234.6971400312,1.64337296878764,129,0.645631773023649,7
112824700230101364,,308.895232723382,6736.94759767546,1229.10527464375,6734.14817640067,1225.71584336304,6739.71540989806,1232.33723397144,1.23759017151125,91,0.676925309072747,7
112824700230101368,,365.21868098704,6501.03861409227,1229.77501296328,6498.23554905807,1226.1814875569,6504.10184170193,1233.84150669756,1.29286296548553,124,0.63824491493641,7
112824700230101371,,366.667637717228,6527.31592293211,1231.3112228307,6523.83816002928,1227.46708504893,6530.4124871569,1234.59751812305,1.2707467391975,112,0.621814863917865,7
112824700230101372,,364.454862348124,6574.65289933606,1230.96993261797,6571.72762598706,1227.40139123169,6578.32944183373,1234.16737676679,1.02556929541927,123,0.629557838396905,7
112824700230101375,,902.660692450945,6659.26138227591,1231.75483004934,6652.4071552996,1227.47743417049,6665.68417107519,1235.988899617,1.60821355938411,296,0.40343710243791,7
112824700230101376,,827.884870006398,6551.70950249585,1233.42267524774,6546.78032993278,1227.86140675165,6557.24841181538,1238.91734016829,1.12892595868721,248,0.412970401588114,6.93331025409726
112824700230101377,,212.991837090019,6756.4704513531,1230.98445145066,6754.23529106849,1228.15445023478,6759.03237386557,1233.87800123306,1.29724819629606,64,0.812533202799348,7
112824700230101380,,618.86226644716,6587.67339853765,1232.66607541907,6582.84611175804,1228.45701655291,6593.10019498929,1236.41747288543,1.37064621604938,181,0.510001174634371,6.69231709592779
112824700230101381,,898.71038255381,6634.55638549967,1234.13906137724,6629.56195532504,1228.54147865532,6639.9840945807,1239.89095552447,1.09381012587236,372,0.39219696287885,7
112824700230101382,,633.96081997394,6694.08627029361,1233.39303259731,6688.78309231299,1228.99699430857,6698.3354923399,1238.74155464146,1.0583937710235,169,0.486742229770264,6.82947317215098
112824700230101387,,799.208232229864,6748.72533111252,1234.03525408471,6743.31663976844,1229.42785052285,6754.44495874646,1238.91734016829,1.19027517563289,290,0.417904708201709,7
112824700230101389,,415.721318266014,6761.46057152097,1233.8523411202,6757.80381399707,1229.96895426871,6764.49456388534,1238.11684513738,1.33620116297405,68,0.598328388835145,7
112824700230101390,,576.609689539399,6767.72707511771,1233.83226696121,6763.93761577308,1229.91435765268,6772.73745020148,1238.79742147132,1.19635888825699,112,0.528817133161879,6.69838958965284
112824700230101392,,208.109732915012,6678.64223318167,1232.68908696989,6675.50014359889,1230.15514346117,6681.45860131466,1234.92263076664,1.47277018262533,46,0.836578153623056,7
